timestamp_ns,seq,real,imag
1775059752086823013,84900,0x555C000A,0xAAAC0005
1775059752086834681,84901,0x555C000A,0xAAAC0005
1775059752086846244,84902,0x555C000A,0xAAAC0005
1775059752086857911,84903,0x555C000A,0xAAAC0005
1775059752086869474,84904,0x555C000A,0xAAAC0005
1775059752086880986,84905,0x555C000A,0xAAAC0005
1775059752086892653,84906,0x555C000A,0xAAAC0005
1775059752086904268,84907,0x555C000A,0xAAAC0005
1775059752086915832,84908,0x555C000A,0xAAAC0005
1775059752086931301,84909,0x555C000A,0xAAAC0005
1775059752086943437,84910,0x555C000A,0xAAAC0005
1775059752086955261,84911,0x555C000A,0xAAAC0005
1775059752086966981,84912,0x555C000A,0xAAAC0005
1775059752086978544,84913,0x555C000A,0xAAAC0005
1775059752086989951,84914,0x555C000A,0xAAAC0005
1775059752087002191,84915,0x555C000A,0xAAAC0005
1775059752087013702,84916,0x555C000A,0xAAAC0005
1775059752087025266,84917,0x555C000A,0xAAAC0005
1775059752087036829,84918,0x555C000A,0xAAAC0005
1775059752087052351,84919,0x555C000A,0xAAAC0005
1775059752087065789,84920,0x555C000A,0xAAAC0005
1775059752087077821,84921,0x555C000A,0xAAAC0005
1775059752087089540,84922,0x555C000A,0xAAAC0005
1775059752087101312,84923,0x555C000A,0xAAAC0005
1775059752087113188,84924,0x555C000A,0xAAAC0005
1775059752087125116,84925,0x555C000A,0xAAAC0005
1775059752087136783,84926,0x555C000A,0xAAAC0005
1775059752087149023,84927,0x555C000A,0xAAAC0005
1775059752087161003,84928,0x555C000A,0xAAAC0005
1775059752087172931,84929,0x555C000A,0xAAAC0005
1775059752087185588,84930,0x555C000A,0xAAAC0005
1775059752087197412,84931,0x555C000A,0xAAAC0005
1775059752087209340,84932,0x555C000A,0xAAAC0005
1775059752087221215,84933,0x555C000A,0xAAAC0005
1775059752087233143,84934,0x555C000A,0xAAAC0005
1775059752087244654,84935,0x555C000A,0xAAAC0005
1775059752087256530,84936,0x555C000A,0xAAAC0005
1775059752087268354,84937,0x555C000A,0xAAAC0005
1775059752087280177,84938,0x555C000A,0xAAAC0005
1775059752087292105,84939,0x555C000A,0xAAAC0005
1775059752087303825,84940,0x555C000A,0xAAAC0005
1775059752087317888,84941,0x555C000A,0xAAAC0005
1775059752087330076,84942,0x555C000A,0xAAAC0005
1775059752087342108,84943,0x555C000A,0xAAAC0005
1775059752087354036,84944,0x555C000A,0xAAAC0005
1775059752087366068,84945,0x555C000A,0xAAAC0005
1775059752087378829,84946,0x555C000A,0xAAAC0005
1775059752087390601,84947,0x555C000A,0xAAAC0005
1775059752087402321,84948,0x555C000A,0xAAAC0005
1775059752087414405,84949,0x555C000A,0xAAAC0005
1775059752087429979,84950,0x555C000A,0xAAAC0005
1775059752087441906,84951,0x555C000A,0xAAAC0005
1775059752087454147,84952,0x555C000A,0xAAAC0005
1775059752087466335,84953,0x555C000A,0xAAAC0005
1775059752087479044,84954,0x555C000A,0xAAAC0005
1775059752087491076,84955,0x555C000A,0xAAAC0005
1775059752087502952,84956,0x555C000A,0xAAAC0005
1775059752087514776,84957,0x555C000A,0xAAAC0005
1775059752087526443,84958,0x555C000A,0xAAAC0005
1775059752087538371,84959,0x555C000A,0xAAAC0005
1775059752087550090,84960,0x555C000A,0xAAAC0005
1775059752087563320,84961,0x555C000A,0xAAAC0005
1775059752087575144,84962,0x555C000A,0xAAAC0005
1775059752087586759,84963,0x555C000A,0xAAAC0005
1775059752087598375,84964,0x555C000A,0xAAAC0005
1775059752087610146,84965,0x555C000A,0xAAAC0005
1775059752087621918,84966,0x555C000A,0xAAAC0005
1775059752087633741,84967,0x555C000A,0xAAAC0005
1775059752087645461,84968,0x555C000A,0xAAAC0005
1775059752087657284,84969,0x555C000A,0xAAAC0005
1775059752087669056,84970,0x555C000A,0xAAAC0005
1775059752087680723,84971,0x555C000A,0xAAAC0005
1775059752087693953,84972,0x555C000A,0xAAAC0005
1775059752087706298,84973,0x555C000A,0xAAAC0005
1775059752087718955,84974,0x555C000A,0xAAAC0005
1775059752087731300,84975,0x555C000A,0xAAAC0005
1775059752087742967,84976,0x555C000A,0xAAAC0005
1775059752087754843,84977,0x555C000A,0xAAAC0005
1775059752087766510,84978,0x555C000A,0xAAAC0005
1775059752087778282,84979,0x555C000A,0xAAAC0005
1775059752087789845,84980,0x555C000A,0xAAAC0005
1775059752087801616,84981,0x555C000A,0xAAAC0005
1775059752087813284,84982,0x555C000A,0xAAAC0005
1775059752087825212,84983,0x555C000A,0xAAAC0005
1775059752087858547,84984,0x555C000A,0xAAAC0005
1775059752087871048,84985,0x555C000A,0xAAAC0005
1775059752087882507,84986,0x555C000A,0xAAAC0005
1775059752087893914,84987,0x555C000A,0xAAAC0005
1775059752087905269,84988,0x555C000A,0xAAAC0005
1775059752087916936,84989,0x555C000A,0xAAAC0005
1775059752087932875,84990,0x555C000A,0xAAAC0005
1775059752087945584,84991,0x555C000A,0xAAAC0005
1775059752097429254,84992,0x555C000A,0xAAAC0005
1775059752097487643,84993,0x555C000A,0xAAAC0005
1775059752097500612,84994,0x555C000A,0xAAAC0005
1775059752097512748,84995,0x555C000A,0xAAAC0005
1775059752097524728,84996,0x555C000A,0xAAAC0005
1775059752097537385,84997,0x555C000A,0xAAAC0005
1775059752097549417,84998,0x555C000A,0xAAAC0005
1775059752097561658,84999,0x555C000A,0xAAAC0005
1775059752097573533,85000,0x555C000A,0xAAAC0005
1775059752097586503,85001,0x555C000A,0xAAAC0005
1775059752097598327,85002,0x555C000A,0xAAAC0005
1775059752097610827,85003,0x555C000A,0xAAAC0005
1775059752097623172,85004,0x555C000A,0xAAAC0005
1775059752097634996,85005,0x555C000A,0xAAAC0005
1775059752097646559,85006,0x555C000A,0xAAAC0005
1775059752097658174,85007,0x555C000A,0xAAAC0005
1775059752097670623,85008,0x555C000A,0xAAAC0005
1775059752097683176,85009,0x555C000A,0xAAAC0005
1775059752097695104,85010,0x555C000A,0xAAAC0005
1775059752097706615,85011,0x555C000A,0xAAAC0005
1775059752097718334,85012,0x555C000A,0xAAAC0005
1775059752097729897,85013,0x555C000A,0xAAAC0005
1775059752097741461,85014,0x555C000A,0xAAAC0005
1775059752097753180,85015,0x555C000A,0xAAAC0005
1775059752097764848,85016,0x555C000A,0xAAAC0005
1775059752097777192,85017,0x555C000A,0xAAAC0005
1775059752097788807,85018,0x555C000A,0xAAAC0005
1775059752097800579,85019,0x555C000A,0xAAAC0005
1775059752097813444,85020,0x555C000A,0xAAAC0005
1775059752097824851,85021,0x555C000A,0xAAAC0005
1775059752097836779,85022,0x555C000A,0xAAAC0005
1775059752097848447,85023,0x555C000A,0xAAAC0005
1775059752097859906,85024,0x555C000A,0xAAAC0005
1775059752097872198,85025,0x555C000A,0xAAAC0005
1775059752097884126,85026,0x555C000A,0xAAAC0005
1775059752097895898,85027,0x555C000A,0xAAAC0005
1775059752097907357,85028,0x555C000A,0xAAAC0005
1775059752097918659,85029,0x555C000A,0xAAAC0005
1775059752097934546,85030,0x555C000A,0xAAAC0005
1775059752097946213,85031,0x555C000A,0xAAAC0005
1775059752097957828,85032,0x555C000A,0xAAAC0005
1775059752097969913,85033,0x555C000A,0xAAAC0005
1775059752097981580,85034,0x555C000A,0xAAAC0005
1775059752097993195,85035,0x555C000A,0xAAAC0005
1775059752098004915,85036,0x555C000A,0xAAAC0005
1775059752098016374,85037,0x555C000A,0xAAAC0005
1775059752098027937,85038,0x555C000A,0xAAAC0005
1775059752098039500,85039,0x555C000A,0xAAAC0005
1775059752098051845,85040,0x555C000A,0xAAAC0005
1775059752098063356,85041,0x555C000A,0xAAAC0005
1775059752098074919,85042,0x555C000A,0xAAAC0005
1775059752098086326,85043,0x555C000A,0xAAAC0005
1775059752098098098,85044,0x555C000A,0xAAAC0005
1775059752098110911,85045,0x555C000A,0xAAAC0005
1775059752098122943,85046,0x555C000A,0xAAAC0005
1775059752098134506,85047,0x555C000A,0xAAAC0005
1775059752098146122,85048,0x555C000A,0xAAAC0005
1775059752098157789,85049,0x555C000A,0xAAAC0005
1775059752098170029,85050,0x555C000A,0xAAAC0005
1775059752098181593,85051,0x555C000A,0xAAAC0005
1775059752098193208,85052,0x555C000A,0xAAAC0005
1775059752098204719,85053,0x555C000A,0xAAAC0005
1775059752098216439,85054,0x555C000A,0xAAAC0005
1775059752098227793,85055,0x555C000A,0xAAAC0005
1775059752098240034,85056,0x555C000A,0xAAAC0005
1775059752098255451,85057,0x555C000A,0xAAAC0005
1775059752098267692,85058,0x555C000A,0xAAAC0005
1775059752098279359,85059,0x555C000A,0xAAAC0005
1775059752098290974,85060,0x555C000A,0xAAAC0005
1775059752098302694,85061,0x555C000A,0xAAAC0005
1775059752098314726,85062,0x555C000A,0xAAAC0005
1775059752098326289,85063,0x555C000A,0xAAAC0005
1775059752098338373,85064,0x555C000A,0xAAAC0005
1775059752098349989,85065,0x555C000A,0xAAAC0005
1775059752098361552,85066,0x555C000A,0xAAAC0005
1775059752098373375,85067,0x555C000A,0xAAAC0005
1775059752098384887,85068,0x555C000A,0xAAAC0005
1775059752098400981,85069,0x555C000A,0xAAAC0005
1775059752098413222,85070,0x555C000A,0xAAAC0005
1775059752098428275,85071,0x555C000A,0xAAAC0005
1775059752098440723,85072,0x555C000A,0xAAAC0005
1775059752098452547,85073,0x555C000A,0xAAAC0005
1775059752098464162,85074,0x555C000A,0xAAAC0005
1775059752098475830,85075,0x555C000A,0xAAAC0005
1775059752098487445,85076,0x555C000A,0xAAAC0005
1775059752098499165,85077,0x555C000A,0xAAAC0005
1775059752098510520,85078,0x555C000A,0xAAAC0005
1775059752098522187,85079,0x555C000A,0xAAAC0005
1775059752098534323,85080,0x555C000A,0xAAAC0005
1775059752098546876,85081,0x555C000A,0xAAAC0005
1775059752098558543,85082,0x555C000A,0xAAAC0005
1775059752098569898,85083,0x555C000A,0xAAAC0005
1775059752098581253,85084,0x555C000A,0xAAAC0005
1775059752098593754,85085,0x555C000A,0xAAAC0005
1775059752098605682,85086,0x555C000A,0xAAAC0005
1775059752098617193,85087,0x555C000A,0xAAAC0005
1775059752098628808,85088,0x555C000A,0xAAAC0005
1775059752098640267,85089,0x555C000A,0xAAAC0005
1775059752098652039,85090,0x555C000A,0xAAAC0005
1775059752098663654,85091,0x555C000A,0xAAAC0005
1775059752098675374,85092,0x555C000A,0xAAAC0005
1775059752098687041,85093,0x555C000A,0xAAAC0005
1775059752098698865,85094,0x555C000A,0xAAAC0005
1775059752098710532,85095,0x555C000A,0xAAAC0005
1775059752098722356,85096,0x555C000A,0xAAAC0005
1775059752098733919,85097,0x555C000A,0xAAAC0005
1775059752098745534,85098,0x555C000A,0xAAAC0005
1775059752098757358,85099,0x555C000A,0xAAAC0005
1775059752098768973,85100,0x555C000A,0xAAAC0005
1775059752098782672,85101,0x555C000A,0xAAAC0005
1775059752098794756,85102,0x555C000A,0xAAAC0005
1775059752098806528,85103,0x555C000A,0xAAAC0005
1775059752098818247,85104,0x555C000A,0xAAAC0005
1775059752098829863,85105,0x555C000A,0xAAAC0005
1775059752098841478,85106,0x555C000A,0xAAAC0005
1775059752098853458,85107,0x555C000A,0xAAAC0005
1775059752098865959,85108,0x555C000A,0xAAAC0005
1775059752098877886,85109,0x555C000A,0xAAAC0005
1775059752098889762,85110,0x555C000A,0xAAAC0005
1775059752098903357,85111,0x555C000A,0xAAAC0005
1775059752098915701,85112,0x555C000A,0xAAAA0000
1775059752098932213,85113,0x00920000,0x00940005
1775059752098945286,85114,0x555C000A,0xAAAC0005
1775059752098957110,85115,0x555C000A,0xAAAC0005
1775059752098969038,85116,0x555C000A,0xAAAC0005
1775059752098980601,85117,0x555C000A,0xAAAC0005
1775059752098992581,85118,0x555C000A,0xAAAC0005
1775059752099004353,85119,0x555C000A,0xAAAC0005
1775059752099016281,85120,0x555C000A,0xAAAC0005
1775059752099030240,85121,0x555C000A,0xAAAC0005
1775059752099042428,85122,0x555C000A,0xAAAC0005
1775059752099054252,85123,0x555C000A,0xAAAC0005
1775059752099065867,85124,0x555C000A,0xAAAC0005
1775059752099077534,85125,0x555C000A,0xAAAC0005
1775059752099089150,85126,0x555C000A,0xAAAC0005
1775059752099100765,85127,0x555C000A,0xAAAC0005
1775059752099112537,85128,0x555C000A,0xAAAC0005
1775059752099124100,85129,0x555C000A,0xAAAC0005
1775059752099135923,85130,0x555C000A,0xAAAC0005
1775059752099147487,85131,0x555C000A,0xAAAC0005
1775059752099159206,85132,0x555C000A,0xAAAC0005
1775059752099170978,85133,0x555C000A,0xAAAC0005
1775059752099182749,85134,0x555C000A,0xAAAC0005
1775059752099194521,85135,0x555C000A,0xAAAC0005
1775059752099206188,85136,0x555C000A,0xAAAC0005
1775059752099217595,85137,0x555C000A,0xAAAC0005
1775059752099229002,85138,0x555C000A,0xAAAC0005
1775059752099240357,85139,0x555C000A,0xAAAC0005
1775059752099251764,85140,0x555C000A,0xAAAC0005
1775059752099264161,85141,0x555C000A,0xAAAC0005
1775059752099276245,85142,0x555C000A,0xAAAC0005
1775059752099287912,85143,0x555C000A,0xAAAC0005
1775059752099299632,85144,0x555C000A,0xAAAC0005
1775059752099311455,85145,0x555C000A,0xAAAC0005
1775059752099323696,85146,0x555C000A,0xAAAC0005
1775059752099335780,85147,0x555C000A,0xAAAC0005
1775059752099348958,85148,0x555C000A,0xAAAC0005
1775059752099360781,85149,0x555C000A,0xAAAC0005
1775059752099373386,85150,0x555C000A,0xAAAC0005
1775059752099385262,85151,0x555C000A,0xAAAC0005
1775059752099397607,85152,0x555C000A,0xAAAC0005
1775059752099410628,85153,0x555C000A,0xAAAC0005
1775059752099425577,85154,0x555C000A,0xAAAC0005
1775059752099437817,85155,0x555C000A,0xAAAC0005
1775059752099449693,85156,0x555C000A,0xAAAC0005
1775059752099461204,85157,0x555C000A,0xAAAC0005
1775059752099473913,85158,0x555C000A,0xAAAC0005
1775059752099485529,85159,0x555C000A,0xAAAC0005
1775059752099497144,85160,0x555C000A,0xAAAC0005
1775059752099509228,85161,0x555C000A,0xAAAC0005
1775059752099521052,85162,0x555C000A,0xAAAC0005
1775059752099532876,85163,0x555C000A,0xAAAC0005
1775059752099544960,85164,0x555C000A,0xAAAC0005
1775059752099560429,85165,0x555C000A,0xAAAC0005
1775059752099574389,85166,0x555C000A,0xAAAC0005
1775059752099586629,85167,0x555C000A,0xAAAC0005
1775059752099599494,85168,0x555C000A,0xAAAC0005
1775059752099611110,85169,0x555C000A,0xAAAC0005
1775059752099622829,85170,0x555C000A,0xAAAC0005
1775059752099634236,85171,0x555C000A,0xAAAC0005
1775059752099645747,85172,0x555C000A,0xAAAC0005
1775059752099657727,85173,0x555C000A,0xAAAC0005
1775059752099669499,85174,0x555C000A,0xAAAC0005
1775059752099681062,85175,0x555C000A,0xAAAC0005
1775059752099692573,85176,0x555C000A,0xAAAC0005
1775059752099703980,85177,0x555C000A,0xAAAC0005
1775059752099715804,85178,0x555C000A,0xAAAC0005
1775059752099727263,85179,0x555C000A,0xAAAC0005
1775059752099738982,85180,0x555C000A,0xAAAC0005
1775059752099750493,85181,0x555C000A,0xAAAC0005
1775059752099762525,85182,0x555C000A,0xAAAC0005
1775059752099774037,85183,0x555C000A,0xAAAC0005
1775059752099785548,85184,0x555C000A,0xAAAC0005
1775059752099797163,85185,0x555C000A,0xAAAC0005
1775059752099809351,85186,0x555C000A,0xAAAC0005
1775059752099820914,85187,0x555C000A,0xAAAC0005
1775059752099892325,85188,0x555C000A,0xAAAC0005
1775059752099906597,85189,0x555C000A,0xAAAC0005
1775059752099918421,85190,0x555C000A,0xAAAC0005
1775059752099935140,85191,0x555C000A,0xAAAC0005
1775059752099946964,85192,0x555C000A,0xAAAC0005
1775059752099959725,85193,0x555C000A,0xAAAC0005
1775059752099971549,85194,0x555C000A,0xAAAC0005
1775059752099983112,85195,0x555C000A,0xAAAC0005
1775059752099994675,85196,0x555C000A,0xAAAC0005
1775059752100006239,85197,0x555C000A,0xAAAC0005
1775059752100018323,85198,0x555C000A,0xAAAC0005
1775059752100029782,85199,0x555C000A,0xAAAC0005
1775059752100042178,85200,0x555C000A,0xAAAC0005
1775059752100053637,85201,0x555C000A,0xAAAC0005
1775059752100065201,85202,0x555C000A,0xAAAC0005
1775059752100076868,85203,0x555C000A,0xAAAC0005
1775059752100088535,85204,0x555C000A,0xAAAC0005
1775059752100100203,85205,0x555C000A,0xAAAC0005
1775059752100111974,85206,0x555C000A,0xAAAC0005
1775059752100123902,85207,0x555C000A,0xAAAC0005
1775059752100135361,85208,0x555C000A,0xAAAC0005
1775059752100147133,85209,0x555C000A,0xAAAC0005
1775059752100158800,85210,0x555C000A,0xAAAC0005
1775059752100170676,85211,0x555C000A,0xAAAC0005
1775059752100182708,85212,0x555C000A,0xAAAC0005
1775059752100194167,85213,0x555C000A,0xAAAC0005
1775059752100205887,85214,0x555C000A,0xAAAC0005
1775059752100217606,85215,0x555C000A,0xAAAC0005
1775059752100229586,85216,0x555C000A,0xAAAC0005
1775059752100241306,85217,0x555C000A,0xAAAC0005
1775059752100253077,85218,0x555C000A,0xAAAC0005
1775059752100264744,85219,0x555C000A,0xAAAC0005
1775059752100276620,85220,0x555C000A,0xAAAC0005
1775059752100288600,85221,0x555C000A,0xAAAC0005
1775059752100300372,85222,0x555C000A,0xAAAC0005
1775059752100311987,85223,0x555C000A,0xAAAC0005
1775059752100324019,85224,0x555C000A,0xAAAC0005
1775059752100336676,85225,0x555C000A,0xAAAC0005
1775059752100349333,85226,0x555C000A,0xAAAC0005
1775059752100361001,85227,0x555C000A,0xAAAC0005
1775059752100372668,85228,0x555C000A,0xAAAC0005
1775059752100384075,85229,0x555C000A,0xAAAC0005
1775059752100395638,85230,0x555C000A,0xAAAC0005
1775059752100407462,85231,0x555C000A,0xAAAC0005
1775059752100423973,85232,0x555C000A,0xAAAC0005
1775059752100437151,85233,0x555C000A,0xAAAC0005
1775059752100449079,85234,0x555C000A,0xAAAC0005
1775059752100460798,85235,0x555C000A,0xAAAC0005
1775059752100472101,85236,0x555C000A,0xAAAC0005
1775059752100483508,85237,0x555C000A,0xAAAC0005
1775059752100495019,85238,0x555C000A,0xAAAC0005
1775059752100506791,85239,0x555C000A,0xAAAC0005
1775059752100518406,85240,0x555C000A,0xAAAC0005
1775059752100530126,85241,0x555C000A,0xAAAC0005
1775059752100542366,85242,0x555C000A,0xAAAC0005
1775059752100553929,85243,0x555C000A,0xAAAC0005
1775059752100566274,85244,0x555C000A,0xAAAC0005
1775059752100577941,85245,0x555C000A,0xAAAC0005
1775059752100589557,85246,0x555C000A,0xAAAC0005
1775059752100600911,85247,0x555C000A,0xAAAC0005
1775059752100612214,85248,0x555C000A,0xAAAC0005
1775059752100623517,85249,0x555C000A,0xAAAC0005
1775059752100635080,85250,0x555C000A,0xAAAC0005
1775059752100647269,85251,0x555C000A,0xAAAC0005
1775059752100659092,85252,0x555C000A,0xAAAC0005
1775059752100671906,85253,0x555C000A,0xAAAC0005
1775059752100684563,85254,0x555C000A,0xAAAC0005
1775059752100696230,85255,0x555C000A,0xAAAC0005
1775059752100708106,85256,0x555C000A,0xAAAC0005
1775059752100719929,85257,0x555C000A,0xAAAC0005
1775059752100731597,85258,0x555C000A,0xAAAC0005
1775059752100743420,85259,0x555C000A,0xAAAC0005
1775059752100755713,85260,0x555C000A,0xAAAC0005
1775059752100769464,85261,0x555C000A,0xAAAC0005
1775059752100781756,85262,0x555C000A,0xAAAC0005
1775059752100794153,85263,0x555C000A,0xAAAC0005
1775059752100806706,85264,0x555C000A,0xAAAC0005
1775059752100818581,85265,0x555C000A,0xAAAC0005
1775059752100831030,85266,0x555C000A,0xAAAC0005
1775059752100842906,85267,0x555C000A,0xAAAC0005
1775059752100854625,85268,0x555C000A,0xAAAC0005
1775059752100866605,85269,0x555C000A,0xAAAC0005
1775059752100878429,85270,0x555C000A,0xAAAC0005
1775059752100890409,85271,0x555C000A,0xAAAC0005
1775059752100902389,85272,0x555C000A,0xAAAC0005
1775059752100914837,85273,0x555C000A,0xAAAC0005
1775059752100930099,85274,0x555C000A,0xAAAC0005
1775059752100942183,85275,0x555C000A,0xAAAC0005
1775059752100954007,85276,0x555C000A,0xAAAC0005
1775059752100965726,85277,0x555C000A,0xAAAC0005
1775059752100978175,85278,0x555C000A,0xAAAC0005
1775059752100990103,85279,0x555C000A,0xAAAC0005
1775059752101001718,85280,0x555C000A,0xAAAC0005
1775059752101013333,85281,0x555C000A,0xAAAC0005
1775059752101024949,85282,0x555C000A,0xAAAC0005
1775059752101036668,85283,0x555C000A,0xAAAC0005
1775059752101048388,85284,0x555C000A,0xAAAC0005
1775059752101060107,85285,0x555C000A,0xAAAC0005
1775059752101071879,85286,0x555C000A,0xAAAC0005
1775059752101083650,85287,0x555C000A,0xAAAC0005
1775059752101095422,85288,0x555C000A,0xAAAC0005
1775059752101108496,85289,0x555C000A,0xAAAC0005
1775059752101120528,85290,0x555C000A,0xAAAC0005
1775059752101133080,85291,0x555C000A,0xAAAC0005
1775059752101145529,85292,0x555C000A,0xAAAC0005
1775059752101158186,85293,0x555C000A,0xAAAC0005
1775059752101170687,85294,0x555C000A,0xAAAC0005
1775059752101182615,85295,0x555C000A,0xAAAC0005
1775059752101194803,85296,0x555C000A,0xAAAC0005
1775059752101206627,85297,0x555C000A,0xAAAC0005
1775059752101218034,85298,0x555C000A,0xAAAC0005
1775059752101229649,85299,0x555C000A,0xAAAC0005
1775059752101241264,85300,0x555C000A,0xAAAC0005
1775059752101254025,85301,0x555C000A,0xAAAC0005
1775059752101266110,85302,0x555C000A,0xAAAC0005
1775059752101278246,85303,0x555C000A,0xAAAC0005
1775059752101290226,85304,0x555C000A,0xAAAC0005
1775059752101301893,85305,0x555C000A,0xAAAC0005
1775059752101313613,85306,0x555C000A,0xAAAC0005
1775059752101325332,85307,0x555C000A,0xAAAC0005
1775059752101336947,85308,0x555C000A,0xAAAC0005
1775059752101348615,85309,0x555C000A,0xAAAC0005
1775059752101360491,85310,0x555C000A,0xAAAC0005
1775059752101372523,85311,0x555C000A,0xAAAC0005
1775059752101384242,85312,0x555C000A,0xAAAC0005
1775059752101397472,85313,0x555C000A,0xAAAC0005
1775059752101408879,85314,0x555C000A,0xAAAC0005
1775059752101423359,85315,0x555C000A,0xAAAC0005
1775059752101436068,85316,0x555C000A,0xAAAC0005
1775059752101448256,85317,0x555C000A,0xAAAC0005
1775059752101460497,85318,0x555C000A,0xAAAC0005
1775059752101472268,85319,0x555C000A,0xAAAC0005
1775059752101484196,85320,0x555C000A,0xAAAC0005
1775059752101496437,85321,0x555C000A,0xAAAC0005
1775059752101508417,85322,0x555C000A,0xAAAC0005
1775059752101520396,85323,0x555C000A,0xAAAC0005
1775059752101532220,85324,0x555C000A,0xAAAC0005
1775059752101544096,85325,0x555C000A,0xAAAC0005
1775059752101555711,85326,0x555C000A,0xAAAC0005
1775059752101567170,85327,0x555C000A,0xAAAC0005
1775059752101578733,85328,0x555C000A,0xAAAC0005
1775059752101590297,85329,0x555C000A,0xAAAC0005
1775059752101601964,85330,0x555C000A,0xAAAC0005
1775059752101613684,85331,0x555C000A,0xAAAC0005
1775059752101625403,85332,0x555C000A,0xAAAC0005
1775059752101636966,85333,0x555C000A,0xAAAC0005
1775059752101648946,85334,0x555C000A,0xAAAC0005
1775059752101660561,85335,0x555C000A,0xAAAC0005
1775059752101672125,85336,0x555C000A,0xAAAC0005
1775059752101683688,85337,0x555C000A,0xAAAC0005
1775059752101695668,85338,0x555C000A,0xAAAC0005
1775059752101707179,85339,0x555C000A,0xAAAC0005
1775059752101719055,85340,0x555C000A,0xAAAC0005
1775059752101730566,85341,0x555C000A,0xAAAC0005
1775059752101742233,85342,0x555C000A,0xAAAC0005
1775059752101753901,85343,0x555C000A,0xAAAC0005
1775059752101765464,85344,0x555C000A,0xAAAC0005
1775059752101778121,85345,0x555C000A,0xAAAC0005
1775059752101790153,85346,0x555C000A,0xAAAC0005
1775059752101801716,85347,0x555C000A,0xAAAC0005
1775059752101813436,85348,0x555C000A,0xAAAC0005
1775059752101825051,85349,0x555C000A,0xAAAC0005
1775059752101837291,85350,0x555C000A,0xAAAC0005
1775059752101848907,85351,0x555C000A,0xAAAC0005
1775059752101860626,85352,0x555C000A,0xAAAC0005
1775059752101872033,85353,0x555C000A,0xAAAC0005
1775059752101883596,85354,0x555C000A,0xAAAC0005
1775059752101895160,85355,0x555C000A,0xAAAC0005
1775059752101906619,85356,0x555C000A,0xAAAC0005
1775059752101918182,85357,0x555C000A,0xAAAC0005
1775059752101933443,85358,0x555C000A,0xAAAC0005
1775059752101945111,85359,0x555C000A,0xAAAC0005
1775059752101956726,85360,0x555C000A,0xAAAC0005
1775059752101968237,85361,0x555C000A,0xAAAC0005
1775059752101980009,85362,0x555C000A,0xAAAC0005
1775059752101991468,85363,0x555C000A,0xAAAC0005
1775059752102003135,85364,0x555C000A,0xAAAC0005
1775059752102014542,85365,0x555C000A,0xAAAC0005
1775059752102026157,85366,0x555C000A,0xAAAC0005
1775059752102037825,85367,0x555C000A,0xAAAC0005
1775059752102049596,85368,0x555C000A,0xAAAC0005
1775059752102061368,85369,0x555C000A,0xAAAC0005
1775059752102073087,85370,0x555C000A,0xAAAC0005
1775059752102084911,85371,0x555C000A,0xAAAC0005
1775059752102096631,85372,0x555C000A,0xAAAC0005
1775059752102108298,85373,0x555C000A,0xAAAC0005
1775059752102119861,85374,0x555C000A,0xAAAC0005
1775059752102131424,85375,0x555C000A,0xAAAC0005
1775059752102142831,85376,0x555C000A,0xAAAC0005
1775059752102154343,85377,0x555C000A,0xAAAC0005
1775059752102165802,85378,0x555C000A,0xAAAC0005
1775059752102177313,85379,0x555C000A,0xAAAC0005
1775059752102189136,85380,0x555C000A,0xAAAC0005
1775059752102201377,85381,0x555C000A,0xAAAC0005
1775059752102212888,85382,0x555C000A,0xAAAC0005
1775059752102224555,85383,0x555C000A,0xAAAC0005
1775059752102236327,85384,0x555C000A,0xAAAC0005
1775059752102248046,85385,0x555C000A,0xAAAC0005
1775059752102261381,85386,0x555C000A,0xAAAC0005
1775059752102272631,85387,0x555C000A,0xAAAC0005
1775059752102284559,85388,0x555C000A,0xAAAC0005
1775059752102296226,85389,0x555C000A,0xAAAC0005
1775059752102308102,85390,0x555C000A,0xAAAC0005
1775059752102319613,85391,0x555C000A,0xAAAC0005
1775059752102331020,85392,0x555C000A,0xAAAC0005
1775059752102343782,85393,0x555C000A,0xAAAC0005
1775059752102355657,85394,0x555C000A,0xAAAC0005
1775059752102367168,85395,0x555C000A,0xAAAC0005
1775059752102378888,85396,0x555C000A,0xAAAC0005
1775059752102390607,85397,0x555C000A,0xAAAC0005
1775059752102402014,85398,0x555C000A,0xAAAC0005
1775059752102413578,85399,0x555C000A,0xAAAC0005
1775059752102428891,85400,0x555C000A,0xAAAC0005
1775059752102441131,85401,0x555C000A,0xAAAC0005
1775059752102452799,85402,0x555C000A,0xAAAC0005
1775059752102464154,85403,0x555C000A,0xAAAC0005
1775059752102476029,85404,0x555C000A,0xAAAC0005
1775059752102487541,85405,0x555C000A,0xAAAC0005
1775059752102499052,85406,0x555C000A,0xAAAC0005
1775059752102510667,85407,0x555C000A,0xAAAC0005
1775059752102522126,85408,0x555C000A,0xAAAC0005
1775059752102533741,85409,0x555C000A,0xAAAC0005
1775059752102545409,85410,0x555C000A,0xAAAC0005
1775059752102556868,85411,0x555C000A,0xAAAC0005
1775059752102568535,85412,0x555C000A,0xAAAC0005
1775059752102580099,85413,0x555C000A,0xAAAC0005
1775059752102591505,85414,0x555C000A,0xAAAC0005
1775059752102603173,85415,0x555C000A,0xAAAC0005
1775059752102614788,85416,0x555C000A,0xAAAC0005
1775059752102626404,85417,0x555C000A,0xAAAC0005
